"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"weight_day"
"2893"	"Parameters conspec-attraction 3600 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	14.3697397495705
"2894"	"Parameters conspec-attraction 3601 28_11_2019 09_42.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	7.69706516323251
"2895"	"Parameters conspec-attraction 3602 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	5.30194591436688
"2896"	"Parameters conspec-attraction 3603 28_11_2019 09_42.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	13.8238161540129
"2897"	"Parameters conspec-attraction 3604 28_11_2019 09_42.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.05433518817371
"2898"	"Parameters conspec-attraction 3605 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	5.10060211310471
"2899"	"Parameters conspec-attraction 3606 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	8.79766671540401
"2900"	"Parameters conspec-attraction 3607 28_11_2019 09_42.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	12.8653471459373
"2901"	"Parameters conspec-attraction 3608 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	10.0358976191084
"2902"	"Parameters conspec-attraction 3609 28_11_2019 09_42.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.35190228504388
"2903"	"Parameters conspec-attraction 361 28_11_2019 09_31.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	11.6087729123714
"2904"	"Parameters conspec-attraction 3610 28_11_2019 09_42.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	7.10786935408756
"2905"	"Parameters conspec-attraction 3611 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	5.74781298461213
"2906"	"Parameters conspec-attraction 3612 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	7.76775656962722
"2907"	"Parameters conspec-attraction 3613 28_11_2019 09_42.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	9.29029166380726
"2908"	"Parameters conspec-attraction 3614 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	9.63992847597887
"2909"	"Parameters conspec-attraction 3615 28_11_2019 09_42.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	11.6072734588533
"2910"	"Parameters conspec-attraction 3616 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.47088143711598
"2911"	"Parameters conspec-attraction 3617 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	8.21673120123743
"2912"	"Parameters conspec-attraction 3618 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	1.23989248304586
"2913"	"Parameters conspec-attraction 3619 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.57919911508
"2914"	"Parameters conspec-attraction 362 28_11_2019 09_31.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	8.33506603104374
"2915"	"Parameters conspec-attraction 3620 28_11_2019 09_42.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	12.5910634569846
"2916"	"Parameters conspec-attraction 3621 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.1254178574744
"2917"	"Parameters conspec-attraction 3622 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	10.9198917273087
"2918"	"Parameters conspec-attraction 3623 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	7.20367097311264
"2919"	"Parameters conspec-attraction 3624 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.6313874286725
"2920"	"Parameters conspec-attraction 3625 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	12.7723160417937
"2921"	"Parameters conspec-attraction 3626 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	12.4616630649398
"2922"	"Parameters conspec-attraction 3627 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.4671942830566
"2923"	"Parameters conspec-attraction 3628 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.5168030326628
"2924"	"Parameters conspec-attraction 3629 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.52268088119729
"2925"	"Parameters conspec-attraction 363 28_11_2019 09_31.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.60499955015536
"2926"	"Parameters conspec-attraction 3630 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	11.9232792619004
"2927"	"Parameters conspec-attraction 3631 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	14.4241200924318
"2928"	"Parameters conspec-attraction 3632 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	10.0262650798507
"2929"	"Parameters conspec-attraction 3633 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	10.48622255089
"2930"	"Parameters conspec-attraction 3634 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.1574310634893
"2931"	"Parameters conspec-attraction 3635 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	9.23723014982969
"2932"	"Parameters conspec-attraction 3636 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	10.2050095429876
"2933"	"Parameters conspec-attraction 3637 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	11.8719536477634
"2934"	"Parameters conspec-attraction 3638 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	4.69881575220049
"2935"	"Parameters conspec-attraction 3639 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	7.55555352333771
"2936"	"Parameters conspec-attraction 364 28_11_2019 09_31.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	7.96500246843469
"2937"	"Parameters conspec-attraction 3640 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	15.2340498090074
"2938"	"Parameters conspec-attraction 3641 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	9.63368596471603
"2939"	"Parameters conspec-attraction 3642 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	10.3447662489431
"2940"	"Parameters conspec-attraction 3643 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	10.1211322476768
"2941"	"Parameters conspec-attraction 3644 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	7.35561963545596
"2942"	"Parameters conspec-attraction 3645 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	11.2237652487
"2943"	"Parameters conspec-attraction 3646 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	10.9034121730315
"2944"	"Parameters conspec-attraction 3647 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	13.9421378267992
"2945"	"Parameters conspec-attraction 3648 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.21120352230867
"2946"	"Parameters conspec-attraction 3649 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	13.9409399558015
"2947"	"Parameters conspec-attraction 365 28_11_2019 09_31.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	6.84461018421658
"2948"	"Parameters conspec-attraction 3650 28_11_2019 09_43.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	14.5477920008373
"2949"	"Parameters conspec-attraction 3651 28_11_2019 09_43.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	13.9305517256092
"2950"	"Parameters conspec-attraction 3652 28_11_2019 09_44.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	3.37869839198128
"2951"	"Parameters conspec-attraction 3653 28_11_2019 09_44.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	12.0653034267028
"2952"	"Parameters conspec-attraction 3654 28_11_2019 09_44.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	10.4493813350701
"2953"	"Parameters conspec-attraction 3655 28_11_2019 09_44.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	12.6174116270957
"2954"	"Parameters conspec-attraction 3656 28_11_2019 09_44.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	12.3219357118663
"2955"	"Parameters conspec-attraction 3657 28_11_2019 09_44.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	6.75621398220043
"2956"	"Parameters conspec-attraction 3658 28_11_2019 09_44.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	14.9545358920123
"2957"	"Parameters conspec-attraction 3659 28_11_2019 09_44.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	9.28880310294735
"2958"	"Parameters conspec-attraction 366 28_11_2019 09_31.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	6.46641653679067
"2959"	"Parameters conspec-attraction 3660 28_11_2019 09_44.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	6.1877667131653
"2960"	"Parameters conspec-attraction 3661 28_11_2019 09_44.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	13.2243814942645
"2961"	"Parameters conspec-attraction 3662 28_11_2019 09_44.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.0489620528283
"2962"	"Parameters conspec-attraction 3663 28_11_2019 09_44.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	12.2065526197635
"2963"	"Parameters conspec-attraction 3664 28_11_2019 09_44.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	14.9770728229978
"2964"	"Parameters conspec-attraction 3665 28_11_2019 09_44.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	14.7598381708957
"2965"	"Parameters conspec-attraction 3666 28_11_2019 09_44.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	12.4394052743137
"2966"	"Parameters conspec-attraction 3667 28_11_2019 09_44.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	7.36189173982468
"2967"	"Parameters conspec-attraction 3668 28_11_2019 09_44.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	6.13236579604763
"2968"	"Parameters conspec-attraction 3669 28_11_2019 09_44.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	8.40513064488614
"2969"	"Parameters conspec-attraction 367 28_11_2019 09_31.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	8.19283676203938
"2970"	"Parameters conspec-attraction 3670 28_11_2019 09_44.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.6470631678435
"2971"	"Parameters conspec-attraction 3671 28_11_2019 09_44.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.80890747618681
"2972"	"Parameters conspec-attraction 3672 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	8.6492044472484
"2973"	"Parameters conspec-attraction 3673 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	8.48574476780413
"2974"	"Parameters conspec-attraction 3674 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	14.4681895272893
"2975"	"Parameters conspec-attraction 3675 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	13.0290378213634
"2976"	"Parameters conspec-attraction 3676 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	10.2120731787422
"2977"	"Parameters conspec-attraction 3677 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	11.1381199766369
"2978"	"Parameters conspec-attraction 3678 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	5.23005914931189
"2979"	"Parameters conspec-attraction 3679 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	6.89611861183176
"2980"	"Parameters conspec-attraction 368 28_11_2019 09_31.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	13.1535194360818
"2981"	"Parameters conspec-attraction 3680 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	9.83313056116771
"2982"	"Parameters conspec-attraction 3681 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	11.7130857209863
"2983"	"Parameters conspec-attraction 3682 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	5.23766825792683
"2984"	"Parameters conspec-attraction 3683 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	9.13658772948946
"2985"	"Parameters conspec-attraction 3684 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	15.3068070764346
"2986"	"Parameters conspec-attraction 3685 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	6.66533685216425
"2987"	"Parameters conspec-attraction 3686 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	9.44763660997011
"2988"	"Parameters conspec-attraction 3687 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.98578876039913
"2989"	"Parameters conspec-attraction 3688 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.53203704733021
"2990"	"Parameters conspec-attraction 3689 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	7.85866629618667
"2991"	"Parameters conspec-attraction 369 28_11_2019 09_31.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	6.05044169331935
"2992"	"Parameters conspec-attraction 3690 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	13.7346703484922
"2993"	"Parameters conspec-attraction 3691 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	9.74547739084139
"2994"	"Parameters conspec-attraction 3692 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	8.51224370566642
"2995"	"Parameters conspec-attraction 3693 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	14.779374185824
"2996"	"Parameters conspec-attraction 3694 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	15.3476749265405
"2997"	"Parameters conspec-attraction 3695 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	6.61400266011418
"2998"	"Parameters conspec-attraction 3696 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	9.07407059836045
"2999"	"Parameters conspec-attraction 3697 28_11_2019 09_45.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	13.7635192227811
"3000"	"Parameters conspec-attraction 3698 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	7.31867033273732
"3001"	"Parameters conspec-attraction 3699 28_11_2019 09_45.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	5.40999045489836
"3002"	"Parameters conspec-attraction 37 28_11_2019 09_16.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	4.54666152779355
"3003"	"Parameters conspec-attraction 370 28_11_2019 09_32.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.71184231893823
"3004"	"Parameters conspec-attraction 3700 28_11_2019 09_46.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	10.2303953881839
"3005"	"Parameters conspec-attraction 3701 28_11_2019 09_46.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.12762845449467
"3006"	"Parameters conspec-attraction 3702 28_11_2019 09_46.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.1201388677797
"3007"	"Parameters conspec-attraction 3703 28_11_2019 09_46.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.4167815791653
"3008"	"Parameters conspec-attraction 3704 28_11_2019 09_46.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	5.8004040445044
"3009"	"Parameters conspec-attraction 3705 28_11_2019 09_46.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	13.6382591211329
"3010"	"Parameters conspec-attraction 3706 28_11_2019 09_46.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	12.1215211533154
"3011"	"Parameters conspec-attraction 3707 28_11_2019 09_46.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	7.9564622538587
"3012"	"Parameters conspec-attraction 3708 28_11_2019 09_46.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.43581833942998
"3013"	"Parameters conspec-attraction 3709 28_11_2019 09_46.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	9.04687959675361
"3014"	"Parameters conspec-attraction 371 28_11_2019 09_32.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	8.75108170076956
"3015"	"Parameters conspec-attraction 3710 28_11_2019 09_46.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	12.3511952727192
"3016"	"Parameters conspec-attraction 3711 28_11_2019 09_46.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	13.0363407286492
"3017"	"Parameters conspec-attraction 3712 28_11_2019 09_46.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	9.71975160789257
"3018"	"Parameters conspec-attraction 3713 28_11_2019 09_46.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	10.8869861186922
