"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"weight_day"
"9663"	"Parameters conspec-attraction 9695 10_06_2020 22_24.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	3.18820314129639
"9664"	"Parameters conspec-attraction 9696 10_06_2020 22_24.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.2358219929283
"9665"	"Parameters conspec-attraction 9697 10_06_2020 22_24.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	6.03941738492016
"9666"	"Parameters conspec-attraction 9698 10_06_2020 22_24.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	4.81215870363472
"9667"	"Parameters conspec-attraction 9699 10_06_2020 22_24.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	11.1293299717495
"9668"	"Parameters conspec-attraction 97 10_06_2020 21_12.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	9.86015993214178
"9669"	"Parameters conspec-attraction 970 10_06_2020 22_12.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	5.27716842907954
"9670"	"Parameters conspec-attraction 9700 10_06_2020 22_24.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.08525475472958
"9671"	"Parameters conspec-attraction 9701 10_06_2020 22_25.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.9677405886924
"9672"	"Parameters conspec-attraction 9702 10_06_2020 22_25.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	7.72898335361543
"9673"	"Parameters conspec-attraction 9703 10_06_2020 22_25.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	12.9685040499023
"9674"	"Parameters conspec-attraction 9704 10_06_2020 22_25.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	6.9729071156521
"9675"	"Parameters conspec-attraction 9705 10_06_2020 22_25.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	10.3461317211777
"9676"	"Parameters conspec-attraction 9706 10_06_2020 22_25.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	5.16986748732312
"9677"	"Parameters conspec-attraction 9707 10_06_2020 22_25.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	14.5743123170213
"9678"	"Parameters conspec-attraction 9708 10_06_2020 22_25.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	12.3577695886528
"9679"	"Parameters conspec-attraction 9709 10_06_2020 22_25.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	8.78127200827923
"9680"	"Parameters conspec-attraction 971 10_06_2020 22_12.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	9.5017859651568
"9681"	"Parameters conspec-attraction 9710 10_06_2020 22_25.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	10.4015865674927
"9682"	"Parameters conspec-attraction 9711 10_06_2020 22_26.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	19.6945666584222
"9683"	"Parameters conspec-attraction 9712 10_06_2020 22_26.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	14.376080431085
"9684"	"Parameters conspec-attraction 9713 10_06_2020 22_26.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	14.3906395378947
"9685"	"Parameters conspec-attraction 9714 10_06_2020 22_26.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	13.6428984762181
"9686"	"Parameters conspec-attraction 9715 10_06_2020 22_26.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	10.3929955407496
"9687"	"Parameters conspec-attraction 9716 10_06_2020 22_26.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	8.05312408438261
"9688"	"Parameters conspec-attraction 9717 10_06_2020 22_26.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	8.055537473817
"9689"	"Parameters conspec-attraction 9718 10_06_2020 22_26.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	14.4242494843188
"9690"	"Parameters conspec-attraction 9719 10_06_2020 22_26.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	11.7439528369551
"9691"	"Parameters conspec-attraction 972 10_06_2020 22_13.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	13.1398949368524
"9692"	"Parameters conspec-attraction 9720 10_06_2020 22_26.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	4.04999560050053
"9693"	"Parameters conspec-attraction 9721 10_06_2020 22_26.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	9.36955847246451
"9694"	"Parameters conspec-attraction 9722 10_06_2020 22_26.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	16.6856103278365
"9695"	"Parameters conspec-attraction 9723 10_06_2020 22_27.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	14.2442110838085
"9696"	"Parameters conspec-attraction 9724 10_06_2020 22_27.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.2981608175902
"9697"	"Parameters conspec-attraction 9725 10_06_2020 22_27.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	12.8781794583613
"9698"	"Parameters conspec-attraction 9726 10_06_2020 22_27.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	12.4003024073492
"9699"	"Parameters conspec-attraction 9727 10_06_2020 22_27.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	12.4751643335127
"9700"	"Parameters conspec-attraction 9728 10_06_2020 22_27.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	15.754809386396
"9701"	"Parameters conspec-attraction 9729 10_06_2020 22_27.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	17.114037113041
"9702"	"Parameters conspec-attraction 973 10_06_2020 22_13.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	11.3053586144667
"9703"	"Parameters conspec-attraction 9730 10_06_2020 22_27.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.80383186008571
"9704"	"Parameters conspec-attraction 9731 10_06_2020 22_27.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	14.7986136449371
"9705"	"Parameters conspec-attraction 9732 10_06_2020 22_27.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	13.2104114361158
"9706"	"Parameters conspec-attraction 9733 10_06_2020 22_27.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	13.9084230667681
"9707"	"Parameters conspec-attraction 9734 10_06_2020 22_27.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	13.5096276044513
"9708"	"Parameters conspec-attraction 9735 10_06_2020 22_27.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	8.13624769980649
"9709"	"Parameters conspec-attraction 9736 10_06_2020 22_27.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	11.3883424441209
"9710"	"Parameters conspec-attraction 9737 10_06_2020 22_27.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	8.06199528175299
"9711"	"Parameters conspec-attraction 9738 10_06_2020 22_27.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	9.45376732335653
"9712"	"Parameters conspec-attraction 9739 10_06_2020 22_27.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.88681288587302
"9713"	"Parameters conspec-attraction 974 10_06_2020 22_13.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	9.39679181946359
"9714"	"Parameters conspec-attraction 9740 10_06_2020 22_27.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	13.0528003415926
"9715"	"Parameters conspec-attraction 9741 10_06_2020 22_27.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	6.37406400363931
"9716"	"Parameters conspec-attraction 9742 10_06_2020 22_27.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	8.98905798625595
"9717"	"Parameters conspec-attraction 9743 10_06_2020 22_27.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	12.5928914802773
"9718"	"Parameters conspec-attraction 9744 10_06_2020 22_28.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	10.2620543476815
"9719"	"Parameters conspec-attraction 9745 10_06_2020 22_28.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	13.8666286142152
"9720"	"Parameters conspec-attraction 9746 10_06_2020 22_28.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	9.10410798895476
"9721"	"Parameters conspec-attraction 9747 10_06_2020 22_28.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	12.8268260717064
"9722"	"Parameters conspec-attraction 9748 10_06_2020 22_28.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.6842519306118
"9723"	"Parameters conspec-attraction 9749 10_06_2020 22_28.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.1532590000651
"9724"	"Parameters conspec-attraction 975 10_06_2020 22_13.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	13.3698853156344
"9725"	"Parameters conspec-attraction 9750 10_06_2020 22_28.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	11.802419580722
"9726"	"Parameters conspec-attraction 9751 10_06_2020 22_28.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	9.26599149349136
"9727"	"Parameters conspec-attraction 9752 10_06_2020 22_28.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	8.21789182096699
"9728"	"Parameters conspec-attraction 9753 10_06_2020 22_28.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	9.44438348141635
"9729"	"Parameters conspec-attraction 9754 10_06_2020 22_28.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	11.1203281375013
"9730"	"Parameters conspec-attraction 9755 10_06_2020 22_28.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	3.77401400014347
"9731"	"Parameters conspec-attraction 9756 10_06_2020 22_28.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.2102985873859
"9732"	"Parameters conspec-attraction 9757 10_06_2020 22_28.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	10.2113591492772
"9733"	"Parameters conspec-attraction 9758 10_06_2020 22_28.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	11.880864183716
"9734"	"Parameters conspec-attraction 9759 10_06_2020 22_29.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	8.00549042322653
"9735"	"Parameters conspec-attraction 976 10_06_2020 22_13.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	6.36843617630716
"9736"	"Parameters conspec-attraction 9760 10_06_2020 22_29.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.16098860801089
"9737"	"Parameters conspec-attraction 9761 10_06_2020 22_29.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	11.4312907126223
"9738"	"Parameters conspec-attraction 9762 10_06_2020 22_29.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	4.26398384382398
"9739"	"Parameters conspec-attraction 9763 10_06_2020 22_29.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	9.03236367974428
"9740"	"Parameters conspec-attraction 9764 10_06_2020 22_29.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.7682605628547
"9741"	"Parameters conspec-attraction 9765 10_06_2020 22_29.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	9.16231605393225
"9742"	"Parameters conspec-attraction 9766 10_06_2020 22_29.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	12.0909667570826
"9743"	"Parameters conspec-attraction 9767 10_06_2020 22_29.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	7.05056012961112
"9744"	"Parameters conspec-attraction 9768 10_06_2020 22_29.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.30630100568037
"9745"	"Parameters conspec-attraction 9769 10_06_2020 22_29.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	14.8394295167116
"9746"	"Parameters conspec-attraction 977 10_06_2020 22_13.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.9015140347872
"9747"	"Parameters conspec-attraction 9770 10_06_2020 22_29.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	10.5167240923817
"9748"	"Parameters conspec-attraction 9771 10_06_2020 22_29.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	12.6269610398856
"9749"	"Parameters conspec-attraction 9772 10_06_2020 22_29.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	12.979081658877
"9750"	"Parameters conspec-attraction 9773 10_06_2020 22_29.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	11.9050771266764
"9751"	"Parameters conspec-attraction 9774 10_06_2020 22_29.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	10.4708040123692
"9752"	"Parameters conspec-attraction 9775 10_06_2020 22_29.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	12.897084495134
"9753"	"Parameters conspec-attraction 9776 10_06_2020 22_29.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	8.63095689806054
"9754"	"Parameters conspec-attraction 9777 10_06_2020 22_30.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	13.4500299289469
"9755"	"Parameters conspec-attraction 9778 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	10.3581167304823
"9756"	"Parameters conspec-attraction 9779 10_06_2020 22_30.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	5.86036599164616
"9757"	"Parameters conspec-attraction 978 10_06_2020 22_13.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	12.539006242593
"9758"	"Parameters conspec-attraction 9780 10_06_2020 22_30.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	3.83434276839737
"9759"	"Parameters conspec-attraction 9781 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	9.11785525607943
"9760"	"Parameters conspec-attraction 9782 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	8.60358129254589
"9761"	"Parameters conspec-attraction 9783 10_06_2020 22_30.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.129287996813
"9762"	"Parameters conspec-attraction 9784 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.8595285812776
"9763"	"Parameters conspec-attraction 9785 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	14.4561103084265
"9764"	"Parameters conspec-attraction 9786 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.06321903160274
"9765"	"Parameters conspec-attraction 9787 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	6.71631780594853
"9766"	"Parameters conspec-attraction 9788 10_06_2020 22_30.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	13.8149812412302
"9767"	"Parameters conspec-attraction 9789 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.1476517456449
"9768"	"Parameters conspec-attraction 979 10_06_2020 22_13.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	8.77980338701487
"9769"	"Parameters conspec-attraction 9790 10_06_2020 22_30.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	15.3062899611033
"9770"	"Parameters conspec-attraction 9791 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	8.94385428937883
"9771"	"Parameters conspec-attraction 9792 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	12.7502969760826
"9772"	"Parameters conspec-attraction 9793 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	11.2373583521139
"9773"	"Parameters conspec-attraction 9794 10_06_2020 22_30.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	13.242612707915
"9774"	"Parameters conspec-attraction 9795 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.69560295167213
"9775"	"Parameters conspec-attraction 9796 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	10.1563553184081
"9776"	"Parameters conspec-attraction 9797 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	11.7793579122713
"9777"	"Parameters conspec-attraction 9798 10_06_2020 22_30.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	9.74226296997982
"9778"	"Parameters conspec-attraction 9799 10_06_2020 22_31.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	14.5412030784509
"9779"	"Parameters conspec-attraction 98 10_06_2020 21_12.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	13.5025424864826
"9780"	"Parameters conspec-attraction 980 10_06_2020 22_13.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	11.2617342583555
"9781"	"Parameters conspec-attraction 9800 10_06_2020 22_31.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	3.92047774046208
"9782"	"Parameters conspec-attraction 9801 10_06_2020 22_31.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.9540602552956
"9783"	"Parameters conspec-attraction 9802 10_06_2020 22_31.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	14.1984181804194
"9784"	"Parameters conspec-attraction 9803 10_06_2020 22_31.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	12.9678202080142
"9785"	"Parameters conspec-attraction 9804 10_06_2020 22_31.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	12.9193248657126
"9786"	"Parameters conspec-attraction 9805 10_06_2020 22_31.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.1663364817731
